MSOA,Attribute code,Attribute,Value,%
E02001995,HHS2021q18fiveaday,% eat 5 portions of fruit or vegetables a day,,15.63%
E02001996,HHS2021q18fiveaday,% eat 5 portions of fruit or vegetables a day,,18.52%
E02001997,HHS2021q18fiveaday,% eat 5 portions of fruit or vegetables a day,,41.76%
E02001998,HHS2021q18fiveaday,% eat 5 portions of fruit or vegetables a day,,27.63%
E02001999,HHS2021q18fiveaday,% eat 5 portions of fruit or vegetables a day,,31.25%
E02006805,HHS2021q18fiveaday,% eat 5 portions of fruit or vegetables a day,,15.79%
E02001958,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,43.30%
E02001959,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,35.59%
E02001961,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,27.27%
E02001962,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,11.11%
E02001963,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,23.26%
E02001964,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,44.92%
E02001965,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,34.21%
E02001966,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,33.80%
E02001967,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,21.52%
E02001968,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,32.86%
E02001969,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,26.56%
E02001970,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,33.85%
E02001971,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,29.31%
E02001972,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,43.33%
E02001973,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,29.63%
E02001974,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,37.93%
E02001975,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,40.00%
E02001976,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,14.06%
E02001977,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,41.30%
E02001978,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,32.84%
E02001979,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,31.18%
E02001980,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,27.16%
E02001981,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,32.29%
E02001982,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,33.06%
E02001983,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,36.67%
E02001984,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,32.20%
E02001985,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,24.39%
E02001986,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,17.92%
E02001987,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,22.22%
E02001988,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,28.21%
E02001989,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,22.92%
E02001990,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,20.48%
E02001991,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,40.14%
E02001992,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,17.65%
E02001993,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,30.56%
E02001994,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,34.00%
E02001995,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,36.09%
E02001996,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,29.55%
E02001997,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,15.96%
E02001998,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,22.67%
E02001999,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,26.15%
E02006805,HHS2021q20eattakeawaysonceortwicepw,% eat takeaways once or twice per week,,33.77%
E02001958,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,2.04%
E02001959,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,3.39%
E02001961,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,7.27%
E02001962,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,2.22%
E02001963,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001964,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,4.24%
E02001965,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.33%
E02001966,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,5.63%
E02001967,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.27%
E02001968,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001969,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,4.62%
E02001970,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.54%
E02001971,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.72%
E02001972,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,2.22%
E02001973,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.85%
E02001974,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.71%
E02001975,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,3.53%
E02001976,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,4.72%
E02001977,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,3.26%
E02001978,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,14.93%
E02001979,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001980,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001981,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,5.26%
E02001982,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.80%
E02001983,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,2.52%
E02001984,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.85%
E02001985,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,7.32%
E02001986,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.94%
E02001987,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001988,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.30%
E02001989,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001990,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,2.41%
E02001991,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001992,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,2.91%
E02001993,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.92%
E02001994,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001995,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,1.56%
E02001996,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,10.34%
E02001997,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001998,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001999,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02006805,HHS2021q21householdnotenoughtoeat,% say they don’t have enough to eat compared to 12 months ago,,0.00%
E02001958,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,10.30%
E02001959,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,21.10%
E02001961,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,9.20%
E02001962,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,40.00%
E02001963,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,16.50%
E02001964,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,12.00%
E02001965,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,36.00%
E02001966,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,5.70%
E02001967,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,29.10%
E02001968,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,22.90%
E02001969,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,15.90%
E02001970,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,36.50%
E02001971,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,25.00%
E02001972,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,7.20%
E02001973,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,15.20%
E02001974,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,31.90%
E02001975,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,13.80%
E02001976,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,14.80%
E02001977,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,16.50%
E02001978,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,23.10%
E02001979,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,35.50%
E02001980,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,40.50%
E02001981,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,14.70%
E02001982,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,27.40%
E02001983,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,26.10%
E02001984,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,25.20%
E02001985,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,8.60%
E02001986,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,27.90%
E02001987,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,36.70%
E02001988,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,32.50%
E02001989,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,16.80%
E02001990,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,38.60%
E02001991,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,35.20%
E02001992,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,12.00%
E02001993,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,24.50%
E02001994,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,27.80%
E02001995,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,12.20%
E02001996,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,25.30%
E02001997,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,37.60%
E02001998,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,42.70%
E02001999,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,35.90%
E02006805,HHS2021q22drinkalcohol2+dayspw,% say they drink alcohol on 2 or more days per week,,18.70%
E02001958,HHS2021q232-3unitson5+days,% say they drink 2-3 units of acohol on 5 or more days per week,,1.79%
E02001959,HHS2021q232-3unitson5+days,% say they drink 2-3 units of acohol on 5 or more days per week,,3.03%
E02001961,HHS2021q232-3unitson5+days,% say they drink 2-3 units of acohol on 5 or more days per week,,3.57%
E02001962,HHS2021q232-3unitson5+days,% say they drink 2-3 units of acohol on 5 or more days per week,,3.13%
