MSOA,Attribute,Value,%
E02001979,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001981,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001983,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001984,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001985,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.10%
E02001987,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001989,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001991,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001992,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001993,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001994,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001995,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001996,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.10%
E02001999,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02006805,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - Both,,0.00%
E02001958,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001959,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.10%
E02001961,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001964,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.10%
E02001965,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001966,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001967,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001969,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.10%
E02001970,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.10%
E02001971,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.10%
E02001972,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.10%
E02001973,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001974,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001975,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
E02001977,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.10%
E02001978,Q34a - Have you attended the following cultural events/attractions online or in person in Coventry at least three times in the past 12 months? Museums and galleries (including collections/exhibitions) - In person,,0.00%
