MSOA,Attribute,Value,%
E02001987,AFD-Coventry_Number of Bookers,1330,3.43%
E02001987,AFD-Coventry_Tickets Issued,9650,2.99%
E02001987,AFD-Coventry_No of venues visited_1,1169,3.58%
E02001987,AFD-Coventry_No of venues visited_2,161,2.65%
E02001987,AFD-Coventry_No of venues visited_Average,1.121052632,112.11%
E02001987,AFD-Coventry_Bookers per artform_Children/Family,127,1.76%
E02001987,AFD-Coventry_Bookers per artform_Christmas Show,127,1.53%
E02001987,AFD-Coventry_Bookers per artform_Contemporary Visual Arts,11,8.03%
E02001987,AFD-Coventry_Bookers per artform_Dance,107,2.48%
E02001987,AFD-Coventry_Bookers per artform_Film,379,8.16%
E02001987,AFD-Coventry_Bookers per artform_General Entertainment,301,3.35%
E02001987,AFD-Coventry_Bookers per artform_Literature,0,0.00%
E02001987,AFD-Coventry_Bookers per artform_Museums/Heritage,0,0.00%
E02001987,AFD-Coventry_Bookers per artform_Music,409,3.53%
E02001987,AFD-Coventry_Bookers per artform_Musical Theatre,179,1.84%
E02001987,AFD-Coventry_Bookers per artform_Other Artforms,26,5.12%
E02001987,AFD-Coventry_Bookers per artform_Outdoor Arts,3,5.26%
E02001987,AFD-Coventry_Bookers per artform_Plays/Drama,441,4.04%
E02001987,AFD-Coventry_Bookers per artform_Traditional Visual Arts,0,0.00%
E02001987,AFD-Coventry_Bookers per artform_Uncoded,0,0.00%
E02001987,AFD-Coventry_Bookers per artform_Workshops,25,3.32%
E02001987,AFD-Coventry_Performances_Number of performances,2116,3.65%
E02001987,AFD-Coventry_Performances_Avg. performances booked for per customer,1.590977444,
E02001987,AFD-Coventry_Yield_Average yield per ticket,14.124,
E02001987,AFD-Coventry_Bookers per artform_Total income,130789.12,
E02001987,AFD-Coventry_Audience Spectrum_Metro-culturals,0,0.00%
E02001987,AFD-Coventry_Audience Spectrum_Commuter-land Culturebuffs,1,0.08%
E02001987,AFD-Coventry_Audience Spectrum_Experience Seekers,1150,86.47%
E02001987,AFD-Coventry_Audience Spectrum_Dormitory Dependables,16,1.20%
E02001987,AFD-Coventry_Audience Spectrum_Trips & Treats,61,4.59%
E02001987,AFD-Coventry_Audience Spectrum_Home & Heritage,5,0.38%
E02001987,AFD-Coventry_Audience Spectrum_Up Our Street,68,5.11%
E02001987,AFD-Coventry_Audience Spectrum_Facebook Families,16,1.20%
E02001987,AFD-Coventry_Audience Spectrum_Kaleidoscope Creativity,12,0.90%
E02001987,AFD-Coventry_Audience Spectrum_Heydays,1,0.08%
E02001987,AFD-Coventry_Audience Spectrum_Total,1330,3.43%
E02001987,Index of Multiple Deprivation (IMD) Score,18.90210854,
E02001987,Income Score (rate),0.087213135,
E02001987,Employment Score (rate),0.041869527,
E02001987,"Education, Skills and Training Score",15.76357449,
E02001987,Health Deprivation and Disability Score,0.190898601,
E02001987,Crime Score,0.234140316,
E02001987,Barriers to Housing and Services Score,16.52109745,
E02001987,Living Environment Score,55.36388446,
E02001987,Income Deprivation Affecting Children Index (IDACI) Score (rate),0.018172697,
E02001987,Income Deprivation Affecting Older People (IDAOPI) Score (rate),0.021833688,
E02001987,Children and Young People Sub-domain Score,0.368142597,
E02001987,Adult Skills Sub-domain Score,0.21317817,
E02001987,Geographical Barriers Sub-domain Score,-1.345217087,
E02001987,Wider Barriers Sub-domain Score,1.713779568,
E02001987,Indoors Sub-domain Score,1.454402402,
E02001987,Outdoors Sub-domain Score,0.435468531,
E02001988,Adults 15+ estimate 2018,9626,3.32%
E02001988,Household estimate 2018,4507,3.11%
E02001988,Population estimate 2018,10463,2.93%
E02001988,Segmentation_Audience Spectrum_Metro-culturals,72,0.82%
E02001988,Segmentation_Audience Spectrum_Commuter-land Culturebuffs,55,0.63%
E02001988,Segmentation_Audience Spectrum_Experience Seekers,6388,72.96%
E02001988,Segmentation_Audience Spectrum_Dormitory Dependables,0,0.00%
E02001988,Segmentation_Audience Spectrum_Trips & Treats,410,4.68%
E02001988,Segmentation_Audience Spectrum_Home & Heritage,50,0.57%
E02001988,Segmentation_Audience Spectrum_Up Our Street,560,6.40%
E02001988,Segmentation_Audience Spectrum_Facebook Families,120,1.37%
E02001988,Segmentation_Audience Spectrum_Kaleidoscope Creativity,660,7.54%
E02001988,Segmentation_Audience Spectrum segment_Heydays,441,5.04%
E02001988,Segmentation_Audience Spectrum_Adults 15+ estimate 2018,8756,
E02001988,Segmentation_MOSAIC_A City Prosperity ,74,0.77%
E02001988,Segmentation_MOSAIC_B Prestige Positions ,55,0.57%
E02001988,Segmentation_MOSAIC_C Country Living ,0,0.00%
E02001988,Segmentation_MOSAIC_D Rural Reality ,0,0.00%
E02001988,Segmentation_MOSAIC_E Senior Security ,26,0.27%
E02001988,Segmentation_MOSAIC_F Suburban Stability ,0,0.00%
E02001988,Segmentation_MOSAIC_G Domestic Success ,0,0.00%
E02001988,Segmentation_MOSAIC_H Aspiring Homemakers ,707,7.34%
E02001988,Segmentation_MOSAIC_I Family Basics ,115,1.19%
E02001988,Segmentation_MOSAIC_J Transient Renters ,470,4.88%
E02001988,Segmentation_MOSAIC_K Municipal Tenants,1232,12.80%
E02001988,Segmentation_MOSAIC_L Vintage Value ,223,2.32%
E02001988,Segmentation_MOSAIC_M Modest Traditions ,14,0.15%
E02001988,Segmentation_MOSAIC_N Urban Cohesion ,339,3.52%
E02001988,Segmentation_MOSAIC_O Rental Hubs ,6371,66.19%
E02001988,Segmentation_MOSAIC_U Unclassified,0,0.00%
E02001988,Segmentation_MOSAIC 6 Group (Adults 15+)_Adults 15+ estimate 2018,9626,
E02001988,TGI-Leisure_Art galleries,3022,31.39%
E02001988,TGI-Leisure_Art gallery once a month or more,162,1.68%
E02001988,TGI-Leisure_Ballet,1579,16.40%
E02001988,TGI-Leisure_Classical concerts,1552,16.12%
E02001988,TGI-Leisure_Comedy Shows,2679,27.83%
E02001988,TGI-Leisure_Contemp-orary dance,1253,13.02%
E02001988,TGI-Leisure_Jazz concerts,1177,12.23%
E02001988,TGI-Leisure_Opera,983,10.21%
E02001988,TGI-Leisure_Plays,3077,31.97%
E02001988,TGI-Leisure_Popular/rock concert,4168,43.30%
E02001988,TGI-Leisure_Theatre,4411,45.82%
E02001988,TGI-Leisure_Theatre once a month or more,375,3.90%
E02001988,TGI-Leisure_Museums,2854,29.65%
E02001988,TGI-Leisure_Archaeological sites,652,6.77%
E02001988,TGI-Leisure_Stately homes/ castles,2428,25.22%
E02001988,TGI-Leisure_Cinema_Ever go to the cinema,8086,84.00%
E02001988,TGI-Leisure_Cinema_Go every two or three months,1736,18.03%
E02001988,TGI-Leisure_Cinema_Go once or more a month,2054,21.34%
E02001988,TGI-Leisure_Cinema_Never go,1540,16.00%
E02001988,TGI-Leisure_Adults 15+ estimate 2018,9626,
E02001988,TGI-Media_Daily Express,208,2.16%
E02001988,TGI-Media_Daily Mail,297,3.09%
E02001988,TGI-Media_Daily Mirror,144,1.50%
E02001988,TGI-Media_Daily Record,19,0.20%
E02001988,TGI-Media_Daily Star,151,1.57%
E02001988,TGI-Media_Daily Telegraph,94,0.98%
E02001988,TGI-Media_Financial Times,26,0.27%
E02001988,TGI-Media_The Guardian,176,1.83%
E02001988,TGI-Media_i (newspaper),69,0.72%
E02001988,TGI-Media_The Sun,377,3.92%
E02001988,TGI-Media_The Times,182,1.89%
E02001988,TGI-Media_Adults 15+ estimate 2018,9626,
E02001988,AFD-All_Number of Bookers,1205,2.42%
E02001988,AFD-All_Tickets Issued,9494,2.04%
E02001988,AFD-All_No of venues visited_1,910,2.69%
E02001988,AFD-All_No of venues visited_2,167,1.71%
E02001988,AFD-All_No of venues visited_3,65,1.79%
E02001988,AFD-All_No of venues visited_4,28,1.96%
E02001988,AFD-All_No of venues visited_5,18,2.95%
E02001988,AFD-All_No of venues visited_6,5,1.88%
E02001988,AFD-All_No of venues visited_7,5,3.73%
E02001988,AFD-All_No of venues visited_8,4,6.15%
E02001988,AFD-All_No of venues visited_9,1,2.44%
E02001988,AFD-All_No of venues visited_10,0,0.00%
E02001988,AFD-All_No of venues visited_More than 10,2,3.64%
E02001988,AFD-All_No of venues visited_Average,1.475518672,147.55%
E02001988,AFD-All_Bookers per artform_Children/Family,91,1.15%
E02001988,AFD-All_Bookers per artform_Christmas Show,137,1.41%
E02001988,AFD-All_Bookers per artform_Contemporary Visual Arts,9,4.59%
E02001988,AFD-All_Bookers per artform_Dance,173,2.44%
E02001988,AFD-All_Bookers per artform_Film,199,3.91%
E02001988,AFD-All_Bookers per artform_General Entertainment,200,1.84%
E02001988,AFD-All_Bookers per artform_Literature,7,2.31%
E02001988,AFD-All_Bookers per artform_Museums/Heritage,45,1.51%
E02001988,AFD-All_Bookers per artform_Music,383,2.48%
E02001988,AFD-All_Bookers per artform_Musical Theatre,278,1.83%
E02001988,AFD-All_Bookers per artform_Other Artforms,25,2.93%
E02001988,AFD-All_Bookers per artform_Outdoor Arts,7,3.43%
E02001988,AFD-All_Bookers per artform_Plays/Drama,390,2.69%
E02001988,AFD-All_Bookers per artform_Traditional Visual Arts,0,0.00%
E02001988,AFD-All_Bookers per artform_Uncoded,69,4.86%
E02001988,AFD-All_Bookers per artform_Workshops,23,2.45%
E02001988,AFD-All_Performances_Number of performances,3085,2.85%
E02001988,AFD-All_Performances_Avg. performances booked for per customer,2.560165975,256.02%
E02001988,AFD-All_Yield_Average yield per ticket,20.4036,2040.36%
E02001988,AFD-All_Bookers per artform_Total income,184939.01,1.92%
E02001988,AFD-All_Audience Spectrum_Metro-culturals,32,2.66%
E02001988,AFD-All_Audience Spectrum_Commuter-land Culturebuffs,21,1.74%
E02001988,AFD-All_Audience Spectrum_Experience Seekers,821,68.13%
E02001988,AFD-All_Audience Spectrum_Dormitory Dependables,16,1.33%
E02001988,AFD-All_Audience Spectrum_Trips & Treats,67,5.56%
E02001988,AFD-All_Audience Spectrum_Home & Heritage,8,0.66%
E02001988,AFD-All_Audience Spectrum_Up Our Street,94,7.80%
E02001988,AFD-All_Audience Spectrum_Facebook Families,14,1.16%
E02001988,AFD-All_Audience Spectrum_Kaleidoscope Creativity,76,6.31%
E02001988,AFD-All_Audience Spectrum_Heydays,56,4.65%
E02001988,AFD-All_Audience Spectrum_Total,1205,
E02001988,AFD-Coventry_Number of Bookers,849,2.19%
E02001988,AFD-Coventry_Tickets Issued,5935,1.84%
E02001988,AFD-Coventry_No of venues visited_1,750,2.30%
E02001988,AFD-Coventry_No of venues visited_2,99,1.63%
E02001988,AFD-Coventry_No of venues visited_Average,1.116607774,111.66%
E02001988,AFD-Coventry_Bookers per artform_Children/Family,85,1.18%
E02001988,AFD-Coventry_Bookers per artform_Christmas Show,120,1.44%
E02001988,AFD-Coventry_Bookers per artform_Contemporary Visual Arts,7,5.11%
E02001988,AFD-Coventry_Bookers per artform_Dance,100,2.32%
E02001988,AFD-Coventry_Bookers per artform_Film,181,3.90%
E02001988,AFD-Coventry_Bookers per artform_General Entertainment,148,1.65%
E02001988,AFD-Coventry_Bookers per artform_Literature,2,7.14%
E02001988,AFD-Coventry_Bookers per artform_Museums/Heritage,0,0.00%
E02001988,AFD-Coventry_Bookers per artform_Music,257,2.22%
E02001988,AFD-Coventry_Bookers per artform_Musical Theatre,183,1.88%
E02001988,AFD-Coventry_Bookers per artform_Other Artforms,13,2.56%
E02001988,AFD-Coventry_Bookers per artform_Outdoor Arts,0,0.00%
E02001988,AFD-Coventry_Bookers per artform_Plays/Drama,280,2.56%
E02001988,AFD-Coventry_Bookers per artform_Traditional Visual Arts,0,0.00%
E02001988,AFD-Coventry_Bookers per artform_Uncoded,0,0.00%
E02001988,AFD-Coventry_Bookers per artform_Workshops,20,2.66%
E02001988,AFD-Coventry_Performances_Number of performances,1617,2.79%
E02001988,AFD-Coventry_Performances_Avg. performances booked for per customer,1.90459364,
E02001988,AFD-Coventry_Yield_Average yield per ticket,15.6505,
E02001988,AFD-Coventry_Bookers per artform_Total income,89427.24,
E02001988,AFD-Coventry_Audience Spectrum_Metro-culturals,25,26.88%
E02001988,AFD-Coventry_Audience Spectrum_Commuter-land Culturebuffs,18,2.12%
E02001988,AFD-Coventry_Audience Spectrum_Experience Seekers,557,65.61%
E02001988,AFD-Coventry_Audience Spectrum_Dormitory Dependables,12,1.41%
E02001988,AFD-Coventry_Audience Spectrum_Trips & Treats,51,6.01%
E02001988,AFD-Coventry_Audience Spectrum_Home & Heritage,7,0.82%
E02001988,AFD-Coventry_Audience Spectrum_Up Our Street,65,7.66%
E02001988,AFD-Coventry_Audience Spectrum_Facebook Families,11,1.30%
E02001988,AFD-Coventry_Audience Spectrum_Kaleidoscope Creativity,59,6.95%
E02001988,AFD-Coventry_Audience Spectrum_Heydays,44,5.18%
E02001988,AFD-Coventry_Audience Spectrum_Total,849,2.19%
E02001988,Index of Multiple Deprivation (IMD) Score,26.73446515,
E02001988,Income Score (rate),0.121339463,
E02001988,Employment Score (rate),0.063918031,
E02001988,"Education, Skills and Training Score",22.29080645,
E02001988,Health Deprivation and Disability Score,0.800293214,
E02001988,Crime Score,0.366639389,
E02001988,Barriers to Housing and Services Score,29.5929007,
E02001988,Living Environment Score,40.66222839,
E02001988,Income Deprivation Affecting Children Index (IDACI) Score (rate),0.022251011,
E02001988,Income Deprivation Affecting Older People (IDAOPI) Score (rate),0.026465428,
E02001988,Children and Young People Sub-domain Score,0.469738323,
E02001988,Adult Skills Sub-domain Score,0.270980875,
E02001988,Geographical Barriers Sub-domain Score,-0.157145918,
E02001988,Wider Barriers Sub-domain Score,2.879484737,
E02001988,Indoors Sub-domain Score,0.952174972,
E02001988,Outdoors Sub-domain Score,0.483566109,
E02001989,Adults 15+ estimate 2018,5372,1.85%
E02001989,Household estimate 2018,2689,1.85%
E02001989,Population estimate 2018,6695,1.87%
E02001989,Segmentation_Audience Spectrum_Metro-culturals,0,0.00%
E02001989,Segmentation_Audience Spectrum_Commuter-land Culturebuffs,0,0.00%
E02001989,Segmentation_Audience Spectrum_Experience Seekers,130,2.48%
E02001989,Segmentation_Audience Spectrum_Dormitory Dependables,880,16.80%
E02001989,Segmentation_Audience Spectrum_Trips & Treats,2959,56.49%
E02001989,Segmentation_Audience Spectrum_Home & Heritage,389,7.43%
E02001989,Segmentation_Audience Spectrum_Up Our Street,291,5.56%
E02001989,Segmentation_Audience Spectrum_Facebook Families,296,5.65%
E02001989,Segmentation_Audience Spectrum_Kaleidoscope Creativity,256,4.89%
E02001989,Segmentation_Audience Spectrum segment_Heydays,37,0.71%
E02001989,Segmentation_Audience Spectrum_Adults 15+ estimate 2018,5238,
E02001989,Segmentation_MOSAIC_A City Prosperity ,0,0.00%
E02001989,Segmentation_MOSAIC_B Prestige Positions ,0,0.00%
E02001989,Segmentation_MOSAIC_C Country Living ,0,0.00%
E02001989,Segmentation_MOSAIC_D Rural Reality ,0,0.00%
E02001989,Segmentation_MOSAIC_E Senior Security ,353,6.57%
E02001989,Segmentation_MOSAIC_F Suburban Stability ,686,12.77%
E02001989,Segmentation_MOSAIC_G Domestic Success ,47,0.87%
E02001989,Segmentation_MOSAIC_H Aspiring Homemakers ,1769,32.93%
E02001989,Segmentation_MOSAIC_I Family Basics ,341,6.35%
E02001989,Segmentation_MOSAIC_J Transient Renters ,1451,27.01%
E02001989,Segmentation_MOSAIC_K Municipal Tenants,0,0.00%
E02001989,Segmentation_MOSAIC_L Vintage Value ,37,0.69%
E02001989,Segmentation_MOSAIC_M Modest Traditions ,521,9.70%
E02001989,Segmentation_MOSAIC_N Urban Cohesion ,12,0.22%
E02001989,Segmentation_MOSAIC_O Rental Hubs ,155,2.89%
E02001989,Segmentation_MOSAIC_U Unclassified,0,0.00%
E02001989,Segmentation_MOSAIC 6 Group (Adults 15+)_Adults 15+ estimate 2018,5372,
E02001989,TGI-Leisure_Art galleries,1163,21.65%
E02001989,TGI-Leisure_Art gallery once a month or more,29,0.54%
E02001989,TGI-Leisure_Ballet,471,8.77%
E02001989,TGI-Leisure_Classical concerts,566,10.54%
E02001989,TGI-Leisure_Comedy Shows,1319,24.55%
E02001989,TGI-Leisure_Contemp-orary dance,343,6.38%
E02001989,TGI-Leisure_Jazz concerts,398,7.41%
E02001989,TGI-Leisure_Opera,314,5.85%
E02001989,TGI-Leisure_Plays,1378,25.65%
E02001989,TGI-Leisure_Popular/rock concert,1980,36.86%
E02001989,TGI-Leisure_Theatre,2043,38.03%
E02001989,TGI-Leisure_Theatre once a month or more,90,1.68%
E02001989,TGI-Leisure_Museums,1130,21.03%
E02001989,TGI-Leisure_Archaeological sites,235,4.37%
E02001989,TGI-Leisure_Stately homes/ castles,1074,19.99%
E02001989,TGI-Leisure_Cinema_Ever go to the cinema,4207,78.31%
E02001989,TGI-Leisure_Cinema_Go every two or three months,839,15.62%
E02001989,TGI-Leisure_Cinema_Go once or more a month,712,13.25%
E02001989,TGI-Leisure_Cinema_Never go,1165,21.69%
E02001989,TGI-Leisure_Adults 15+ estimate 2018,5372,
E02001989,TGI-Media_Daily Express,82,1.53%
E02001989,TGI-Media_Daily Mail,201,3.74%
E02001989,TGI-Media_Daily Mirror,81,1.51%
E02001989,TGI-Media_Daily Record,2,0.04%
E02001989,TGI-Media_Daily Star,66,1.23%
E02001989,TGI-Media_Daily Telegraph,52,0.97%
E02001989,TGI-Media_Financial Times,10,0.19%
E02001989,TGI-Media_The Guardian,49,0.91%
E02001989,TGI-Media_i (newspaper),44,0.82%
E02001989,TGI-Media_The Sun,279,5.19%
E02001989,TGI-Media_The Times,52,0.97%
E02001989,TGI-Media_Adults 15+ estimate 2018,5372,
E02001989,AFD-All_Number of Bookers,1228,2.46%
E02001989,AFD-All_Tickets Issued,10030,2.16%
E02001989,AFD-All_No of venues visited_1,859,2.54%
E02001989,AFD-All_No of venues visited_2,246,2.52%
E02001989,AFD-All_No of venues visited_3,83,2.29%
E02001989,AFD-All_No of venues visited_4,21,1.47%
E02001989,AFD-All_No of venues visited_5,8,1.31%
E02001989,AFD-All_No of venues visited_6,6,2.26%
E02001989,AFD-All_No of venues visited_7,3,2.24%
E02001989,AFD-All_No of venues visited_8,2,3.08%
E02001989,AFD-All_No of venues visited_9,0,0.00%
E02001989,AFD-All_No of venues visited_10,0,0.00%
E02001989,AFD-All_No of venues visited_More than 10,0,0.00%
E02001989,AFD-All_No of venues visited_Average,1.463355049,146.34%
E02001989,AFD-All_Bookers per artform_Children/Family,168,2.12%
E02001989,AFD-All_Bookers per artform_Christmas Show,231,2.38%
E02001989,AFD-All_Bookers per artform_Contemporary Visual Arts,5,2.55%
E02001989,AFD-All_Bookers per artform_Dance,133,1.87%
E02001989,AFD-All_Bookers per artform_Film,142,2.79%
E02001989,AFD-All_Bookers per artform_General Entertainment,250,2.30%
E02001989,AFD-All_Bookers per artform_Literature,6,1.98%
E02001989,AFD-All_Bookers per artform_Museums/Heritage,84,2.82%
E02001989,AFD-All_Bookers per artform_Music,386,2.49%
E02001989,AFD-All_Bookers per artform_Musical Theatre,315,2.08%
E02001989,AFD-All_Bookers per artform_Other Artforms,18,2.11%
E02001989,AFD-All_Bookers per artform_Outdoor Arts,2,0.98%
E02001989,AFD-All_Bookers per artform_Plays/Drama,341,2.35%
E02001989,AFD-All_Bookers per artform_Traditional Visual Arts,0,0.00%
E02001989,AFD-All_Bookers per artform_Uncoded,30,2.11%
E02001989,AFD-All_Bookers per artform_Workshops,22,2.35%
E02001989,AFD-All_Performances_Number of performances,2592,2.40%
E02001989,AFD-All_Performances_Avg. performances booked for per customer,2.110749186,211.07%
E02001989,AFD-All_Yield_Average yield per ticket,20.4354,2043.54%
E02001989,AFD-All_Bookers per artform_Total income,195690.18,2.03%
E02001989,AFD-All_Audience Spectrum_Metro-culturals,0,0.00%
E02001989,AFD-All_Audience Spectrum_Commuter-land Culturebuffs,23,1.87%
E02001989,AFD-All_Audience Spectrum_Experience Seekers,26,2.12%
E02001989,AFD-All_Audience Spectrum_Dormitory Dependables,174,14.17%
E02001989,AFD-All_Audience Spectrum_Trips & Treats,552,44.95%
E02001989,AFD-All_Audience Spectrum_Home & Heritage,85,6.92%
E02001989,AFD-All_Audience Spectrum_Up Our Street,170,13.84%
